"","scientificName","year","indicator","lon","lat"
"12664","Platyrrhinus infuscus",1990,TRUE,-69.05449,-12.6
"12665","Platyrrhinus infuscus",1990,TRUE,-69.05449,-12.6
"12666","Platyrrhinus infuscus",1990,TRUE,-69.05449,-12.6
"12667","Platyrrhinus infuscus",1990,TRUE,-69.05449,-12.6
"12678","Platyrrhinus infuscus",1985,TRUE,-71.25,-12.9333
"12679","Platyrrhinus infuscus",1985,TRUE,-71.25,-12.9333
"12680","Platyrrhinus infuscus",1985,TRUE,-71.25,-12.9333
"12681","Platyrrhinus infuscus",1985,TRUE,-71.25,-12.9333
"12682","Platyrrhinus infuscus",1985,TRUE,-71.25,-12.9333
"12683","Platyrrhinus infuscus",1985,TRUE,-71.25,-12.9333
"12684","Platyrrhinus infuscus",1985,TRUE,-71.25,-12.9333
"12685","Platyrrhinus infuscus",1985,TRUE,-71.25,-12.9333
"12688","Platyrrhinus infuscus",1985,TRUE,-71.366699,-12.5
"12689","Platyrrhinus infuscus",1985,TRUE,-71.366699,-12.5
"12690","Platyrrhinus infuscus",1985,TRUE,-71.366699,-12.5
"12691","Platyrrhinus infuscus",1985,TRUE,-71.366699,-12.5
"12692","Platyrrhinus infuscus",1985,TRUE,-71.366699,-12.5
"12693","Platyrrhinus infuscus",1985,TRUE,-71.366699,-12.5
"12694","Platyrrhinus infuscus",1985,TRUE,-71.25,-12.9333
"12695","Platyrrhinus infuscus",1985,TRUE,-71.25,-12.9333
"12696","Platyrrhinus infuscus",1985,TRUE,-71.25,-12.9333
"12697","Platyrrhinus infuscus",1985,TRUE,-71.25,-12.9333
"12698","Platyrrhinus infuscus",1985,TRUE,-71.25,-12.9333
"12699","Platyrrhinus infuscus",1985,TRUE,-71.25,-12.9333
"12700","Platyrrhinus infuscus",1985,TRUE,-71.25,-12.9333
"12701","Platyrrhinus infuscus",1985,TRUE,-71.25,-12.9333
"12702","Platyrrhinus infuscus",1985,TRUE,-71.25,-12.9333
"12703","Platyrrhinus infuscus",1985,TRUE,-71.25,-12.9333
"12704","Platyrrhinus infuscus",1985,TRUE,-71.25,-12.9333
"12705","Platyrrhinus infuscus",1985,TRUE,-71.25,-12.9333
"12706","Platyrrhinus infuscus",1985,TRUE,-71.25,-12.9333
"12707","Platyrrhinus infuscus",1985,TRUE,-71.25,-12.9333
"12708","Platyrrhinus infuscus",1985,TRUE,-71.25,-12.9333
"12709","Platyrrhinus infuscus",1985,TRUE,-71.25,-12.9333
"12710","Platyrrhinus infuscus",1985,TRUE,-71.25,-12.9333
"12711","Platyrrhinus infuscus",1985,TRUE,-71.25,-12.9333
"12712","Platyrrhinus infuscus",1985,TRUE,-71.25,-12.9333
"12713","Platyrrhinus infuscus",1985,TRUE,-71.25,-12.9333
"12714","Platyrrhinus infuscus",1985,TRUE,-71.25,-12.9333
"12715","Platyrrhinus infuscus",1985,TRUE,-71.25,-12.9333
"12716","Platyrrhinus infuscus",1985,TRUE,-71.25,-12.9333
"12717","Platyrrhinus infuscus",1985,TRUE,-71.25,-12.9333
"12718","Platyrrhinus infuscus",1985,TRUE,-71.25,-12.9333
"12719","Platyrrhinus infuscus",1985,TRUE,-71.25,-12.9333
"12720","Platyrrhinus infuscus",1985,TRUE,-71.25,-12.9333
"12721","Platyrrhinus infuscus",1985,TRUE,-71.25,-12.9333
"12722","Platyrrhinus infuscus",1985,TRUE,-71.25,-12.9333
"12723","Platyrrhinus infuscus",1985,TRUE,-71.25,-12.9333
"12724","Platyrrhinus infuscus",1985,TRUE,-71.25,-12.9333
"12725","Platyrrhinus infuscus",1985,TRUE,-71.366699,-12.5
"12726","Platyrrhinus infuscus",1985,TRUE,-71.366699,-12.5
"12727","Platyrrhinus infuscus",1985,TRUE,-71.366699,-12.5
"12728","Platyrrhinus infuscus",1985,TRUE,-71.366699,-12.5
"12729","Platyrrhinus infuscus",1985,TRUE,-71.366699,-12.5
"12730","Platyrrhinus infuscus",1985,TRUE,-71.366699,-12.5
"12731","Platyrrhinus infuscus",1985,TRUE,-71.366699,-12.5
"12732","Platyrrhinus infuscus",1985,TRUE,-71.366699,-12.5
"12733","Platyrrhinus infuscus",1985,TRUE,-71.366699,-12.5
"12734","Platyrrhinus infuscus",1985,TRUE,-71.25,-12.9333
"12735","Platyrrhinus infuscus",1985,TRUE,-71.25,-12.9333
"12736","Platyrrhinus infuscus",1985,TRUE,-71.25,-12.9333
"12737","Platyrrhinus infuscus",1985,TRUE,-71.25,-12.9333
"12738","Platyrrhinus infuscus",1985,TRUE,-71.25,-12.9333
