system:index,PER_2000_population,PER_2001_population,PER_2002_population,PER_2003_population,PER_2004_population,PER_2005_population,PER_2006_population,PER_2007_population,PER_2008_population,PER_2009_population,PER_2010_population,PER_2011_population,PER_2012_population,PER_2013_population,PER_2014_population,PER_2015_population,PER_2016_population,PER_2017_population,PER_2018_population,PER_2019_population,PER_2020_population,presence,row_code,scientificName,year,.geo
00000000000000000047,0.0035679976894136736,0.008212417393338445,0.007954985832832023,0.008207815337707014,0.007504791156480125,0.012200398604367292,0.011491904484436792,0.01208377710963581,0.013848321125203487,0.013004628386275441,0.016690151240019234,0.014234662651285238,0.008949850769896133,0.01119578225428567,0.028188807926341597,0.029919214407895123,0.020600738186462256,0.022712605293182767,0.025154134558112013,0.028416666790258647,0.030390308527093308,0,72,Elaenia gigas,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000056,0.005200151542165116,0.009777355964715575,0.010633727583084621,0.011512928204063107,0.008277389220893383,0.012984764915617075,0.012634147115636107,0.014762051012732235,0.01534544173628092,0.016844130285522518,0.019036433224876723,0.018869373757465214,0.034345203170589374,0.01337681657762504,0.012366667535959507,0.013434007212373556,0.014386210963129998,0.01643067791911901,0.018274616048324345,0.02190509108351726,0.01617644490564571,0,87,Elaenia gigas,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000059,0.0035679976894136736,0.008212417393338445,0.007954985832832023,0.008207815337707014,0.007504791156480125,0.012200398604367292,0.011491904484436792,0.01208377710963581,0.013848321125203487,0.013004628386275441,0.016690151240019234,0.014234662651285238,0.008949850769896133,0.01119578225428567,0.028188807926341597,0.029919214407895123,0.020600738186462256,0.022712605293182767,0.025154134558112013,0.028416666790258647,0.030390308527093308,0,90,Elaenia gigas,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000098,0.005374390869310089,0.010154603900132226,0.011357394686224414,0.01096928343907291,0.00913474106175058,0.014234918023587444,0.014912202227495466,0.015833378375014837,0.01692781709865028,0.018890675566360066,0.01992415126193972,0.021963198168897163,0.01171436248091506,0.01695537109877549,0.01360967258612315,0.013554113705222514,0.01840637589202208,0.020620204924660573,0.023234956054126517,0.0258144286260301,0.024773366033446556,0,153,Elaenia gigas,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043,0.010049964454682436,0.008612111912054174,0.008240494121085195,0.009482381905556895,0.008595508026580016,0.008921782062480262,0.007924993759861181,0.00804818778609236,0.007744574815254,0.007154393871771355,0.00679409889796493,0.006895472220711264,0.015743889327288842,0.01125846674629286,0.012205702018942319,0.010071300927038285,0.009715807010584018,0.009716845643432701,0.010996585521920054,0.010945556447932533,0.012812095694243908,0,68,Inezia inornata,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005b,8.375852386624205,8.301215828166288,8.887884199853037,9.73069694743437,11.371949465134565,9.714209335925531,7.590989799125522,8.5614730535769,8.626904577367446,7.426189684400371,6.473134779462628,12.803316815694172,22.54617614746094,22.755990032121247,24.76829486173742,25.97217328688678,25.107056995466642,24.758686955769857,26.039428359386967,27.934292243508732,31.112067106658337,0,92,Inezia inornata,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005c,8.685151670493331,8.413451583712709,8.715154101801854,9.642153193903905,8.111739022124048,7.792400289049336,9.938044020708869,10.260554324879367,11.463064292832918,19.269775846892713,15.868587325601018,16.933997640422746,14.367541589923931,18.24782485961914,14.101783486908557,25.31065460653866,24.48577678156834,23.93975420185164,25.06911912805894,24.459121719061162,25.148782169117645,0,93,Inezia inornata,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000066,0.006138728232141219,0.01136456408044871,0.012580875617762406,0.013010369767160976,0.011089397860946608,0.029411363937691143,0.03125831174353758,0.03602886378180747,0.04134898125833156,0.04635363859581012,0.0489060324196722,0.055254415261979196,0.03541309352891118,0.06278115395529597,0.03877235183528825,0.03167571195346468,0.07052012103445389,0.0809702054250474,0.10660734112356222,0.09199518540910645,0.09327545250747718,0,103,Inezia inornata,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006b,8.375852386624205,8.301215828166288,8.887884199853037,9.73069694743437,11.371949465134565,9.714209335925531,7.590989799125522,8.5614730535769,8.626904577367446,7.426189684400371,6.473134779462628,12.803316815694172,22.54617614746094,22.755990032121247,24.76829486173742,25.97217328688678,25.107056995466642,24.758686955769857,26.039428359386967,27.934292243508732,31.112067106658337,0,108,Inezia inornata,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000071,0.05369475719098951,0.06768800750666974,0.07379858374011283,0.07776535953961167,0.06208797000786838,0.06331627712238069,0.061153026918570205,0.06118144813705893,0.04989635567454731,0.05408399125524596,0.05108101255461282,0.0640470117476641,0.053917281913991075,0.06267286260046212,0.05165680722863067,0.06653570921397678,0.07786878473034092,0.07928348861488642,0.08567602949983934,0.09488339584832098,0.08035805146483815,0,114,Inezia inornata,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000079,0.031980252908725366,0.04166926021377246,0.044086572513276454,0.04443940438476263,0.0341710116056835,0.02789944432968018,0.029928507685076957,0.023534010898541,0.028742373303747647,0.024980060135324795,0.02645596428682991,0.027462879561033902,0.019150600794191452,0.027245086263500008,0.020077718976958123,0.02819312451516881,0.024920083699273128,0.026886116355365402,0.025503360750336275,0.03416061338548567,0.027783310880848004,0,122,Inezia inornata,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000082,0.05369475719098951,0.06768800750666974,0.07379858374011283,0.07776535953961167,0.06208797000786838,0.06331627712238069,0.061153026918570205,0.06118144813705893,0.04989635567454731,0.05408399125524596,0.05108101255461282,0.0640470117476641,0.053917281913991075,0.06267286260046212,0.05165680722863067,0.06653570921397678,0.07786878473034092,0.07928348861488642,0.08567602949983934,0.09488339584832098,0.08035805146483815,0,131,Inezia inornata,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000051,0.0030870322256769034,0.0032383455036609776,0.0031357421521462643,0.0031126887966677836,0.005317531891313254,0.004281539340302639,0.003820638425246465,0.0032033882925615593,0.00446001973240545,0.003405891254763393,0.0038191652884159016,0.003122574576706278,0.0026538340511786584,0.003327313854413874,0.0025370265338935105,0.0035729680246874397,0.002507031687955354,0.002568622484036228,0.002961141683672573,0.0033598577968922314,0.0031949897926739036,0,82,Ornithion inerme,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000058,0.007709798319082635,0.01313677060180435,0.015431492684372501,0.015214847725834334,0.013792992295587763,0.01698083892902907,0.016417038506444763,0.01752959631529509,0.019431548215010586,0.021741039013745737,0.022306889828805833,0.022847795384187325,0.014663109081048592,0.02009557156878359,0.01656313900123624,0.01683041302889001,0.016951689737684586,0.020620760314312637,0.021969484683929705,0.02672247278924082,0.02185506565021534,0,89,Ornithion inerme,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000061,0.011195222321240341,0.01645324177601758,0.016944717221400316,0.016337045976052098,0.014921112457180726,0.016311705850210845,0.016496458255192813,0.015595414321504388,0.014536495225540564,0.0166968290858409,0.01712628253826908,0.020119664248298197,0.019898412223247924,0.03486455487562161,0.024586633161879055,0.029729214478649346,0.022290174334364782,0.023783338661579525,0.027515727003999783,0.03219850438774801,0.02982037981205127,0,98,Ornithion inerme,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000078,0.0030860638528989225,0.003704954872784369,0.0034987171317505486,0.00351014663465321,0.002765190693568073,0.003396056454592184,0.0036371334008507288,0.0034934736770011634,0.0033478491117849072,0.0036291358225485856,0.0030984922239155163,0.0041635261355515785,0.005406434216773978,0.005108015553331843,0.004630858438345147,0.005093424739863943,0.00634310347776787,0.007092062309019121,0.007116550185224589,0.00724523591571579,0.008353130943050572,0,121,Ornithion inerme,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000087,0.004524375279160107,0.004960673556243088,0.004897708601007859,0.005322711051021721,0.003968678835742906,0.0047665835522553495,0.005164322456089305,0.00526232551600711,0.005603297264771719,0.00570391833453494,0.005771506942954719,0.006128101089202306,0.007769183376256157,0.00793367028053777,0.007085003057385192,0.00693510595672563,0.00660978830510787,0.008167852819258092,0.008718887340350479,0.008822196623420014,0.008901948248054467,0,136,Ornithion inerme,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000008b,2.471287408387106E-4,2.0810981108761373E-4,2.1486740305965E-4,2.3027643608157617E-4,2.2450824434795945E-4,2.181715034656044E-4,2.2195231799474534E-4,2.1793460188086565E-4,2.40712524186272E-4,2.706106124427535E-4,2.141404173373446E-4,3.0093630091013277E-4,5.463977216505537E-4,3.679561011000153E-4,4.4860357416373696E-4,5.180807930289531E-4,5.148131466543703E-4,5.066127822204841E-4,5.193176581159087E-4,5.08416384029403E-4,6.055708406219149E-4,0,140,Ornithion inerme,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000008d,0.0011021831666356793,0.0011225890322570124,0.001060027105496356,0.0011405823428147274,8.57298768253303E-4,9.220436277032337E-4,0.0010921898412098194,0.0010349707582088953,0.0010040412095430142,0.0011404222680949697,9.417087245988203E-4,0.001038898773692256,0.0014255997053731013,0.0012579324883500152,0.0012278696366896233,0.0012497230003788776,0.0013981458384032344,0.0014952071431074657,0.001471182509033265,0.0014134405180811884,0.0015868873335421086,0,142,Ornithion inerme,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000090,2.471287408387106E-4,2.0810981108761373E-4,2.1486740305965E-4,2.3027643608157617E-4,2.2450824434795945E-4,2.181715034656044E-4,2.2195231799474534E-4,2.1793460188086565E-4,2.40712524186272E-4,2.706106124427535E-4,2.141404173373446E-4,3.0093630091013277E-4,5.463977216505537E-4,3.679561011000153E-4,4.4860357416373696E-4,5.180807930289531E-4,5.148131466543703E-4,5.066127822204841E-4,5.193176581159087E-4,5.08416384029403E-4,6.055708406219149E-4,0,145,Ornithion inerme,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000097,0.01679231679322673,0.016676216367997376,0.020423368444921923,0.01754348576068878,0.01638638983462371,0.014162481492202655,0.015303717867708672,0.015458325826215976,0.012985816448196477,0.01803489164540581,0.016057585157892282,0.016337000790472123,0.013330540046388027,0.017590700097235977,0.015312669185154577,0.015278463036406273,0.01514511230018209,0.01473173916559009,0.015899965115914155,0.015289827655343449,0.01541673520251232,0,152,Ornithion inerme,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a4,0.00309130989709029,0.0032612682000606086,0.003142794717431945,0.003150242650150961,0.005662229717435205,0.004271600143436124,0.0038081439796323873,0.0033554201105646057,0.004382477718058463,0.0037418279915536743,0.003754304514686559,0.0032403257100240275,0.0026938727545533694,0.003249454459029378,0.0027245871512694103,0.0034173033099767626,0.004544822352153121,0.004724571407389115,0.005364502554613293,0.00596835075640211,0.006072480924537077,0,165,Ornithion inerme,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000070,0.022703808399976468,0.022464514173129023,0.02561652536923979,0.025335806031145304,0.025080116977002104,0.014143735520979936,0.014615026364723843,0.015915146345893545,0.0163424593889538,0.01845263384428679,0.014570384593132665,0.01650284923174802,0.01020574775323564,0.020524750613406594,0.0152827145568296,0.01479385438210824,0.0139221632341836,0.01394404889833109,0.015097363709526905,0.016461992512146632,0.016205915962071982,0,113,Myiopagis gaimardii,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000080,0.04484050462351126,0.041256127141269985,0.045501382721989767,0.042173121913391,0.025408827294321625,0.031114664242840283,0.0337538794559591,0.03078243175850195,0.029222436446477387,0.03109622515153651,0.028740738894717364,0.02606223713533551,0.04294743245723201,0.031419429460576936,0.03403184316029736,0.03957747501485488,0.05142279679284376,0.051283231552909404,0.05288280181440653,0.05414956574346505,0.05080982528480829,0,129,Myiopagis gaimardii,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000089,0.022703808399976468,0.022464514173129023,0.02561652536923979,0.025335806031145304,0.025080116977002104,0.014143735520979936,0.014615026364723843,0.015915146345893545,0.0163424593889538,0.01845263384428679,0.014570384593132665,0.01650284923174802,0.01020574775323564,0.020524750613406594,0.0152827145568296,0.01479385438210824,0.0139221632341836,0.01394404889833109,0.015097363709526905,0.016461992512146632,0.016205915962071982,0,138,Myiopagis gaimardii,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000bb,0.026775794505488643,0.028121440061459356,0.03409634587519309,0.0303667901485574,0.03302027247115678,0.017480910094637495,0.019218406168853536,0.02008202208899984,0.01935645387891461,0.02224536869017517,0.018330778181552886,0.018989618758068365,0.011272646778938817,0.022132218585294836,0.019663862394643766,0.017799424058666417,0.013380316980913572,0.013703425900608884,0.015509712440418263,0.016665810733741404,0.014998836008210979,0,188,Myiopagis gaimardii,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000bd,0.022703808399976468,0.022464514173129023,0.02561652536923979,0.025335806031145304,0.025080116977002104,0.014143735520979936,0.014615026364723843,0.015915146345893545,0.0163424593889538,0.01845263384428679,0.014570384593132665,0.01650284923174802,0.01020574775323564,0.020524750613406594,0.0152827145568296,0.01479385438210824,0.0139221632341836,0.01394404889833109,0.015097363709526905,0.016461992512146632,0.016205915962071982,0,190,Myiopagis gaimardii,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c2,0.017779743846725017,0.019902782814175478,0.018159791936769205,0.01858635910731905,0.022774679345243118,0.02300426697029787,0.021979415562807348,0.019732329271295493,0.014998737127319271,0.01571574848437426,0.015621598342470094,0.016221955444152447,0.017874903290295136,0.022630913475272702,0.022803259757803937,0.024413644449383605,0.029314579595537744,0.02953105979398185,0.028951788532967662,0.030611586074034372,0.031889589861327526,0,195,Myiopagis gaimardii,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000052,0.010772574042864875,0.008006851853547143,0.007919750998125356,0.007987050953156808,0.00740089704300843,0.006384067321378811,0.006336293563100637,0.005792209104287859,0.005313347203328329,0.005991419298829986,0.0043463934505102685,0.005395359688383691,0.004956026941391767,0.004972540791712556,0.004974809102714061,0.005096359306252471,0.0052558244297317425,0.005418583984468497,0.005416856812057542,0.005155912257146601,0.005374272872566008,0,83,Sublegatus modestus,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000072,0.011287652390698594,0.015895541172985937,0.0162907652702986,0.015663912983647752,0.013534749149545734,0.01461836384864999,0.014791572433622443,0.01562951047557826,0.013127258237378269,0.014858039932362005,0.014579625537290293,0.0178936210552267,0.017798637277355377,0.02849825245200419,0.020723302640459115,0.027592085360311998,0.022123592931265923,0.02363421889204605,0.023043436856538643,0.03045412314434846,0.02680925058529658,0,115,Sublegatus modestus,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004c,0.018861809803866876,0.015228788664235788,0.014223309084042617,0.015856427345059668,0.012325471281713133,0.011647089030228408,0.012143635870340994,0.0650570001672296,0.01231610638399919,0.013135072698487956,0.02356552863676174,0.025225241935136273,0.04652873159331434,0.021667404502045875,0.034189008702250084,0.05964252596684531,0.07528538262727213,0.07444657858680276,0.07345802871619954,0.07371119994158838,0.08210675701791165,0,77,Mionectes macconnelli,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000069,0.008778994950447597,0.010867899619773323,0.010691129712059218,0.011752787499012901,0.009630291602190803,0.009284910957748983,0.009554412095424007,0.008518168954726527,0.0065402479404035735,0.00673287964663377,0.006369706290755786,0.007626642447476293,0.008061477881582345,0.01340710094892511,0.010019762379427751,0.013333105080414052,0.011877471369271185,0.011589366643159998,0.012412280059766535,0.01528898886605805,0.014095496828211289,0,106,Mionectes macconnelli,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006c,0.09578517590667687,0.1461733102798462,0.11493229696563646,0.10867992084400327,0.12440425934744817,0.07627572309152753,0.07109893949008456,0.07648984991452273,0.059289942155866054,0.061206642932751604,0.05624401475868973,0.06858659357416863,0.0662314387513142,0.09653566581945794,0.08691818889449625,0.1138513257398325,0.1163505305262173,0.11665571071937973,0.1380464562598397,0.1447470984622544,0.1300663367205975,0,109,Todirostrum maculatum,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006d,11.90582139632281,9.713408144782573,9.894038424772376,11.096896343605192,6.692416896072089,9.039505027322209,10.048175456477146,11.865327217999628,13.484963028103698,27.119050493427352,23.576005621517407,26.83826525819068,25.330077556535308,28.70386048859241,28.36785042706658,36.389663172703166,44.427907517377065,45.436728339101755,46.28701183842678,46.1247989878935,50.09469251445696,0,110,Todirostrum maculatum,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a1,7.503102728899788,6.032070137472713,7.270043657340255,7.9138875549914784,9.998032162236232,7.867587373770919,6.139008200402353,6.809086795881683,6.88062167448156,6.008238373550714,5.048905993442909,8.381877038993089,5.822235563689587,7.412692212123496,7.543009451323864,8.385332152422736,8.306882244932886,8.657178272920497,8.604330698649088,8.595815613690544,8.813777863745596,0,162,Todirostrum maculatum,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a9,7.503102728899788,6.032070137472713,7.270043657340255,7.9138875549914784,9.998032162236232,7.867587373770919,6.139008200402353,6.809086795881683,6.88062167448156,6.008238373550714,5.048905993442909,8.381877038993089,5.822235563689587,7.412692212123496,7.543009451323864,8.385332152422736,8.306882244932886,8.657178272920497,8.604330698649088,8.595815613690544,8.813777863745596,0,170,Todirostrum maculatum,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b5,0.004037962285984381,0.004176087582520411,0.0034540429537860207,0.0037090361447018735,0.0058731834148513335,0.00535925886429408,0.004915690204749505,0.00502267667256734,0.004376238752521721,0.004638138639868475,0.003346713337426384,0.004348530832166766,0.003965728762833512,0.004131288751594577,0.004174036171068164,0.0038492103965551247,0.0038293223261979285,0.004024913487042867,0.0038872848191828123,0.0034909322583938354,0.003489380921511089,0,182,Zimmerius cinereicapilla,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004a,0.004037962285984381,0.004176087582520411,0.0034540429537860207,0.0037090361447018735,0.0058731834148513335,0.00535925886429408,0.004915690204749505,0.00502267667256734,0.004376238752521721,0.004638138639868475,0.003346713337426384,0.004348530832166766,0.003965728762833512,0.004131288751594577,0.004174036171068164,0.0038492103965551247,0.0038293223261979285,0.004024913487042867,0.0038872848191828123,0.0034909322583938354,0.003489380921511089,0,75,Poecilotriccus albifacies,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000060,0.0037154730938959357,0.0038145744004378134,0.0037920796431089735,0.004403216811810054,0.005407371129110163,0.005300635725771096,0.005628676509813351,0.005001395927997781,0.004060306027531624,0.0037378492947740885,0.003528946146880295,0.004224696207572432,0.004386318451268416,0.004777023621706986,0.005432992552717527,0.005636032409600767,0.005314006853629561,0.006041195513863189,0.005480092939208536,0.005535370133378926,0.006469935449022873,0,97,Poecilotriccus albifacies,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004b,0.023158688105496705,0.024688507105205572,0.02342513470234824,0.027171996988210025,0.021729010073285475,0.018999050309260686,0.018893891339208563,0.020692461758267645,0.01791742052517685,0.020637848009081448,0.019056443577887966,0.0586985161345379,0.13274101632482865,0.06862317462470018,0.04713001422145787,0.05894189431679015,0.06283223558874691,0.06983185972945363,0.0767538629180076,0.07287077713830797,0.0731043028042597,0,76,Poecilotriccus latirostris,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000050,0.010166448548290076,0.010912929354783368,0.01130346365126909,0.01116788862820934,0.008296372456585661,0.009938302438925295,0.009162891941035495,0.009902288352011467,0.009316607126418283,0.009217132375959088,0.008285269676251154,0.00826488143088771,0.010865711544950803,0.008975915150607333,0.008653847559117803,0.010758462000419113,0.008481869861191395,0.009364993172679463,0.009289985800198481,0.010876245420499177,0.008941225773271392,0,81,Poecilotriccus latirostris,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005a,0.001107483391887417,0.0011233371198542562,0.0010749161535618353,0.0011511342125196083,8.625465038908172E-4,9.29636633087534E-4,0.0010933880753559518,0.0010388316458785068,0.0010065872381970872,0.00113712786514239,9.458507883691175E-4,0.00103334456262197,0.001456267451045706,0.0012547571472275784,0.0012338095047858123,0.0012257060583900003,0.0013956413015394527,0.0015077407029000863,0.0014705527245121844,0.0014107376693145318,0.0015713126864284276,0,91,Poecilotriccus latirostris,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005e,0.016129298877044052,0.017283523871618158,0.01636388454878447,0.015987531398879547,0.010828375684864382,0.013116763970431159,0.013356669188714497,0.013879006271999256,0.012912433013758239,0.012024945396856935,0.010967457688906614,0.012490779468241859,0.013142232056341917,0.01252870622145779,0.010667742321304246,0.016546471497299625,0.011123261111331922,0.013537012727237216,0.01339872513404664,0.014843586784805737,0.012079262492411277,0,95,Poecilotriccus latirostris,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000065,0.016038495050195386,0.01538131752361854,0.01568835762274616,0.014996000550979494,0.009273667352310583,0.011987144744717609,0.013181566717285736,0.0139191354862323,0.012650894359046337,0.011736996428054921,0.010510892589010444,0.012374154971364668,0.013227099497966906,0.012269930998046024,0.010271428211354742,0.015922027808047978,0.010742648588676079,0.013327118615601577,0.012591749765709336,0.014311092153337656,0.01163144529084949,0,102,Poecilotriccus latirostris,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000075,0.008673998435922696,0.009236164540782863,0.00918974871290665,0.009586385436648246,0.007433907470355431,0.009290471391788884,0.007987128125101911,0.008266862343047179,0.008047155334669001,0.008156945463269947,0.00754818484808008,0.007680397248808659,0.010174555652866176,0.008535614467280753,0.007886563639576528,0.009714348157685177,0.010262530052340495,0.010594201478741915,0.01074100029746107,0.0121253544756887,0.010488052998541615,0,118,Poecilotriccus latirostris,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007d,0.15075119429943606,0.18815236605849917,0.17574432667563944,0.17951458528930064,0.16868605660457237,0.1586422188609254,0.14321414980233887,0.7328050239413393,0.1096412348980997,0.11873970779718138,0.12198153629022486,0.23987894221848133,0.20261205130932378,0.22600186642478493,0.27801681546603935,0.2438238078472661,0.18716712699216953,0.22108982287201223,0.24831921446557137,0.29387802656959083,0.23801928454754398,0,126,Poecilotriccus latirostris,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000008a,0.016129298877044052,0.017283523871618158,0.01636388454878447,0.015987531398879547,0.010828375684864382,0.013116763970431159,0.013356669188714497,0.013879006271999256,0.012912433013758239,0.012024945396856935,0.010967457688906614,0.012490779468241859,0.013142232056341917,0.01252870622145779,0.010667742321304246,0.016546471497299625,0.011123261111331922,0.013537012727237216,0.01339872513404664,0.014843586784805737,0.012079262492411277,0,139,Poecilotriccus latirostris,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000008c,0.05429504642299577,0.07437057763922447,0.05248788411126418,0.05060028533140819,0.03470480224373294,0.03968220640923463,0.04525152176034217,0.07090689843776181,0.04245000047718777,0.12938136072719797,0.04129837898939264,0.14701422756793453,0.09539259599120009,0.11038837716275571,0.16260965004855513,0.14727921187877654,0.16335605423824462,0.16482066798443887,0.15892123299486496,0.1636212112272487,0.16419792070108302,0,141,Poecilotriccus latirostris,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000092,0.009648370647839471,0.010271316266381272,0.010874010067360074,0.01106150335833138,0.007654613932119865,0.01001961301354801,0.009301137865758409,0.009365205364484413,0.008763194661222252,0.00891752333617678,0.00817666814169463,0.008354058200676067,0.010399852207332265,0.009207263786126584,0.008884615958759598,0.010603793699513463,0.008373135310031619,0.009268181493469313,0.009122901566910977,0.010825482719376976,0.00898118207559866,0,147,Poecilotriccus latirostris,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000009c,0.006344319657221729,0.006314956351165094,0.006494095700555572,0.007391470183125314,0.00599324294895518,0.0064913924089541625,0.0063731396552540506,0.006343341379554248,0.006277284794943589,0.005617152685847353,0.0063801394757248605,0.007110276807318716,0.010715366282737723,0.015469130997856458,0.014234379258956396,0.015532581592161282,0.10600252560540742,0.11313560517395245,0.12197976500964633,0.10891487402658837,0.16819674419421776,0,157,Poecilotriccus latirostris,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000009d,1.3549111413020714,1.5817025754965988,1.3127332874372892,1.7895548469880047,1.0118020270384993,1.795358007561927,2.4704533913556266,2.6027874441707834,1.8953018422220267,0.9004152323685441,0.9013177972213896,1.1806568056929345,0.8762977658533582,1.0102825704742882,0.8334701937787673,1.0347857844595816,0.9700309400464974,1.0589487893908631,1.0087349716354819,1.0549384112451592,0.9423653929841284,0,158,Poecilotriccus latirostris,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a0,0.006902785657667647,0.006829022303881015,0.00731465363436762,0.007984929767382496,0.006410493186729796,0.007504567021832746,0.007037366168829157,0.006817958745009759,0.006924167912745593,0.006272820688272809,0.0073467099034757,0.007654891426072402,0.011062721111903004,0.02582273427031788,0.012070181461818078,0.014668788541765773,0.1149578371760892,0.0992687763244498,0.11345136846397437,0.11291854980529524,0.14159108236724255,0,161,Poecilotriccus latirostris,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a2,0.13578371849714543,0.18829764040077432,0.15884597009303525,0.16211002603465438,0.10401975080078724,0.12963291622844397,0.12752539132739985,0.12516066624837763,0.10644756035477507,0.09911394221525567,0.10684155193614026,0.13977865588431265,0.17941727135695665,0.19531980583480757,0.12653095882897283,0.24903043117008955,0.1709285733162188,0.21104760444631765,0.2276827299711751,0.2634839248423483,0.22321777115849886,0,163,Poecilotriccus latirostris,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a7,0.015628226484884235,0.01506540777125195,0.015239423750808426,0.014379021116331513,0.009740578160420352,0.012350776101298193,0.01267331126419937,0.013694201672778409,0.012393079760173958,0.011309257051085726,0.010306080715621219,0.012037465473016103,0.012876654219101457,0.012108025108190144,0.010104189374867607,0.015748202220043715,0.010606591768708885,0.012916012546595405,0.012505713576341377,0.014322127021995245,0.0114707189484262,0,168,Poecilotriccus latirostris,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000aa,0.007240346862989314,0.0077698717185971785,0.00792664979018417,0.008059014628330866,0.005908633487335608,0.007710696150567018,0.006754546334930495,0.007329749001883994,0.006824365353175238,0.006935533654748225,0.0065361416551704505,0.006674951574235571,0.008127320002691419,0.00769334223632719,0.007309543925757501,0.008483018236709576,0.007101326231278625,0.00784207373930543,0.007478453606074931,0.009168409176316915,0.007642332654373319,0,171,Poecilotriccus latirostris,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ac,0.009258494128053095,0.00971790957903745,0.00871727949044868,0.00928675193412631,0.006940615630032969,0.009039280402894114,0.007588406590123971,0.008319158848448126,0.007971917118365857,0.008313921941261664,0.007552976409594217,0.007757981764335258,0.010592058699066733,0.008174457996353215,0.007972711620523648,0.010320859888166774,0.007551751921282095,0.008924169874950951,0.008156874889106143,0.010373046504808407,0.00823537100690837,0,173,Poecilotriccus latirostris,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
