system:index,area,class,row_code,year,.geo
0_000000000000000000ee_0_1,0.01138125108642578,14,239,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000000ee_0_2,0.07011021384444886,33,239,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000000ef_0_0,0.9659682046807968,3,240,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000107_0_0,0.06566755803007238,0,264,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000107_0_1,0.9245475925515535,3,264,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000011b_0_0,0.9789060695556647,3,284,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000144_0_0,0.13866076501536637,3,325,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000144_0_1,0.8380990437478446,14,325,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000151_0_0,0.5089743685195037,3,338,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000151_0_1,0.012882111606732539,6,338,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000151_0_2,0.4421872402006255,14,338,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000016a_0_0,0.9773569309699535,3,363,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000006c_0_0,0.6133279832763696,0,109,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000006c_0_1,0.10341258535228064,3,109,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000006c_0_2,0.2366713519394816,11,109,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000006c_0_3,0.01071959716796875,33,109,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000007b_0_0,0.9759009692346884,3,124,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000007b_0_1,0.0142251628803328,33,124,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000008b_0_0,0.9786823536929891,3,140,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000000a5_0_0,0.9830668690537401,3,166,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000000ff_0_0,0.9193802182617181,3,256,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000000ff_0_1,0.03121067211914063,6,256,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000000ff_0_2,0.013376012939453124,11,256,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000000ff_0_3,0.007133871398925781,14,256,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000105_0_0,0.9771622017930013,3,262,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000114_0_0,0.46722008482019717,3,277,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000114_0_1,0.5098984904900029,14,277,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000013c_0_0,0.9698849558653588,3,317,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000164_0_0,0.9480842237675647,0,357,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000164_0_1,0.016021334417604935,3,357,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000164_0_2,0.0070170044967352175,11,357,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000094_0_0,0.2937260758509012,0,149,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000094_0_1,0.31542174973216325,3,149,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000094_0_2,0.010706168701171874,11,149,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000094_0_3,0.24019532325798465,14,149,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000094_0_4,0.1077226772216796,33,149,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000009e_0_0,0.7063867015368879,3,159,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000009e_0_1,0.2587399352548641,14,159,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000000e4_0_0,0.967957912870518,3,229,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000000fb_0_0,0.9712623791927578,3,252,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000012c_0_0,0.9902826453931629,3,301,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000140_0_0,0.9765457083651674,3,321,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000016f_0_0,0.9698644413006905,3,368,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000017b_0_0,0.9841636002498831,3,380,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000007d_0_0,0.9191979783945142,3,126,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000007d_0_1,0.04995652098197188,14,126,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000081_0_0,0.9818425913689247,3,130,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000000c4_0_0,0.9786158254672163,3,197,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000000d0_0_0,0.9638031501378672,3,209,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000000de_0_0,0.4550943054156137,3,223,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000000de_0_1,0.5352230516709268,14,223,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000000ec_0_0,0.013381806335449222,3,237,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000000ec_0_1,0.9545627712227597,14,237,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000000f0_0_0,0.34361668067794426,3,241,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000000f0_0_1,0.6101662637582821,14,241,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000000f0_0_2,0.023707523248650046,33,241,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000011d_0_0,0.036499218017578126,0,286,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000011d_0_1,0.00623156884765625,3,286,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000011d_0_2,8.902239990234375E-4,11,286,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000011d_0_3,0.014243606933593748,14,286,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000011d_0_4,0.12345503688653668,24,286,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000011d_0_5,0.7974722121699338,33,286,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000132_0_0,0.19084798260498054,3,307,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000132_0_1,0.780336734252929,14,307,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000013d_0_0,0.9575788496287645,3,318,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
