"","scientificName","year","indicator","lon","lat"
"1","Speothos venaticus","2022",TRUE,-54.440584,-6.29547
"2","Speothos venaticus","2022",TRUE,-72.913757,2.558085
"3","Speothos venaticus","2022",TRUE,-72.899712,2.540663
"4","Speothos venaticus","2022",TRUE,-72.942641,2.45228
"5","Speothos venaticus","2020",TRUE,-55.66739,5.315889
"6","Speothos venaticus","2019",TRUE,-76.255788,-0.509671
"7","Speothos venaticus","2019",TRUE,-55.181667,4.949053
"8","Speothos venaticus","2019",TRUE,-76.76492,0.87067
"9","Speothos venaticus","2018",TRUE,-70.965389,0.123694
"10","Speothos venaticus","2018",TRUE,-74.30942,1.24839
"11","Speothos venaticus","2018",TRUE,-74.69475,0.30808
"12","Speothos venaticus","2018",TRUE,-74.61012,0.18249
"13","Speothos venaticus","2018",TRUE,-52.51849,3.94175
"14","Speothos venaticus","2017",TRUE,-75.905667,1.672639
"15","Speothos venaticus","2017",TRUE,-55.21643,4.93047
"16","Speothos venaticus","2017",TRUE,-55.18997,4.94075
"17","Speothos venaticus","2017",TRUE,-52.51299,4.46443
"18","Speothos venaticus","2017",TRUE,-52.51299,4.46443
"19","Speothos venaticus","2017",TRUE,-55.202358,4.931887
"20","Speothos venaticus","2017",TRUE,-55.202358,4.931887
"21","Speothos venaticus","2017",TRUE,-55.202411,4.931962
"22","Speothos venaticus","2016",TRUE,-73.793,2.261
"23","Speothos venaticus","2016",TRUE,-73.778958,2.248476
"24","Speothos venaticus","2016",TRUE,-73.778958,2.248476
"25","Speothos venaticus","2016",TRUE,-73.778958,2.248476
"26","Speothos venaticus","2016",TRUE,-73.778958,2.248476
"27","Speothos venaticus","2016",TRUE,-73.778958,2.248476
"28","Speothos venaticus","2015",TRUE,-53.32092,5.2731
"29","Speothos venaticus","2015",TRUE,-53.93268,5.46629
"30","Speothos venaticus","2013",TRUE,-76.708542,-1.089927
"31","Speothos venaticus","2013",TRUE,-52.21696,4.56776
"32","Speothos venaticus","2012",TRUE,-73.7197,-1.679
"33","Speothos venaticus","2012",TRUE,-52.51849,3.94175
"34","Speothos venaticus","2012",TRUE,-52.51849,3.94175
"35","Speothos venaticus","2012",TRUE,-52.51849,3.94175
"36","Speothos venaticus","2011",TRUE,-53.99302,3.72685
"37","Speothos venaticus","2010",TRUE,-52.7657,4.93463
"38","Speothos venaticus","2010",TRUE,-52.01411,3.92137
"39","Speothos venaticus","2010",TRUE,-53.26107,3.69234
"40","Speothos venaticus","2010",TRUE,-53.43138,3.73168
"41","Speothos venaticus","2010",TRUE,-53.2178,2.44257
"42","Speothos venaticus","2010",TRUE,-52.96567,4.98365
"43","Speothos venaticus","2010",TRUE,-52.19369,4.56617
"44","Speothos venaticus","2010",TRUE,-53.10277,5.41106
"45","Speothos venaticus","2010",TRUE,-52.13713,4.58023
"46","Speothos venaticus","2010",TRUE,-52.73528,4.0705
"47","Speothos venaticus","2010",TRUE,-53.30211,4.58764
"48","Speothos venaticus","2009",TRUE,-53.41397,4.59457
"49","Speothos venaticus","2001",TRUE,-77.4972,0.1804
"50","Speothos venaticus","2001",TRUE,-77.3847,0.2458
"51","Speothos venaticus","2001",TRUE,-58.811,3.268
"52","Speothos venaticus","2001",TRUE,-53.24865,4.67709
"53","Speothos venaticus","2000",TRUE,-75.7016,-8.4053
"54","Speothos venaticus","1998",TRUE,-53.31341,4.55545
"55","Speothos venaticus","1994",TRUE,-52.93917,5.01825
"56","Speothos venaticus","1993",TRUE,-59.25,3.25
"57","Speothos venaticus","1992",TRUE,-69.295,-12.838
"58","Speothos venaticus","1992",TRUE,-69.083,-13
"59","Speothos venaticus","1989",TRUE,-60.93,-14.55
"60","Speothos venaticus","1977",TRUE,-78.19333,-4.44167
"61","Speothos venaticus","1976",TRUE,-57.15,-1.03
"62","Speothos venaticus","1969",TRUE,-59.5,2.833333
"63","Speothos venaticus","1969",TRUE,-59.5,2.833333
"64","Speothos venaticus","1967",TRUE,-59.316667,2.966667
"65","Speothos venaticus","1957",TRUE,-73.883333,3.283333
"66","Speothos venaticus","1940",TRUE,-72.692767,-12.864725
"67","Speothos venaticus","1927",TRUE,-73.247223,-3.748056
"68","Speothos venaticus","1927",TRUE,-73.751831,-10.73077
"69","Speothos venaticus","1926",TRUE,-73.247223,-3.748056
"70","Pecari tajacu","2022",TRUE,-66.098873,-13.761165
"71","Pecari tajacu","2022",TRUE,-77.524912,-1.055986
"72","Pecari tajacu","2022",TRUE,-67.596699,-14.342038
"73","Pecari tajacu","2022",TRUE,-69.052366,-12.575623
"74","Atelocynus microtis","2022",TRUE,-77.772517,-1.719247
"75","Atelocynus microtis","2020",TRUE,-68.89192,-12.298866
"76","Atelocynus microtis","2020",TRUE,-69.070968,-12.296009
"77","Atelocynus microtis","2020",TRUE,-69.15659,-8.54614
"78","Atelocynus microtis","2019",TRUE,-76.335924,-0.588234
"79","Atelocynus microtis","2019",TRUE,-72.43934,-0.55188
"80","Atelocynus microtis","2019",TRUE,-72.43276,-0.54859
"81","Atelocynus microtis","2018",TRUE,-74.76306,1.37139
"82","Atelocynus microtis","2018",TRUE,-69.60135,-2.19831
"83","Atelocynus microtis","2018",TRUE,-69.60135,-2.19831
"84","Atelocynus microtis","2018",TRUE,-69.60135,-2.19831
"85","Atelocynus microtis","2018",TRUE,-74.75056,1.37111
"86","Atelocynus microtis","2018",TRUE,-72.568824,-3.518424
"87","Atelocynus microtis","2018",TRUE,-74.61086,0.22855
"88","Atelocynus microtis","2018",TRUE,-74.64581,0.25325
"89","Atelocynus microtis","2018",TRUE,-74.68233,0.29106
"90","Atelocynus microtis","2018",TRUE,-74.68375,0.31058
"91","Atelocynus microtis","2018",TRUE,-74.69476,0.18283
"92","Atelocynus microtis","2018",TRUE,-74.66358,0.18175
"93","Atelocynus microtis","2018",TRUE,-74.682,0.27319
"94","Atelocynus microtis","2018",TRUE,-74.61516,0.27561
"95","Atelocynus microtis","2018",TRUE,-74.62096,0.28856
"96","Atelocynus microtis","2018",TRUE,-74.6116,0.28547
"97","Atelocynus microtis","2018",TRUE,-74.66697,0.29328
"98","Atelocynus microtis","2018",TRUE,-69.711231,-13.063142
"99","Atelocynus microtis","2018",TRUE,-69.716106,-13.068492
"100","Atelocynus microtis","2018",TRUE,-69.661905,-13.141299
"101","Atelocynus microtis","2018",TRUE,-69.722675,-13.093982
"102","Atelocynus microtis","2018",TRUE,-69.716099,-13.117554
"103","Atelocynus microtis","2018",TRUE,-69.790892,-13.049964
"104","Atelocynus microtis","2018",TRUE,-69.755501,-13.082326
"105","Atelocynus microtis","2018",TRUE,-69.70237,-13.093918
"106","Atelocynus microtis","2018",TRUE,-69.78078,-13.15263
