system:index,area,class,row_code,year,.geo
1_000000000000000001b0_0_0,0.670687882030771,6,433,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000001b0_0_1,0.21653757700458615,11,433,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000001b0_0_2,0.082771948915489,12,433,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000170_0_0,0.8956112865004596,3,369,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000170_0_1,0.08743677844238279,14,369,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000001cc_0_0,0.8814268576222138,3,461,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000001cc_0_1,0.0965228201293945,14,461,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000139_0_0,0.7656570284500451,6,314,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000139_0_1,0.22450502249372917,11,314,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000001a3_0_0,0.004907987135225183,3,420,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000001a3_0_1,0.6424831494636065,14,420,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000001a3_0_2,0.31288330098972666,24,420,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000001a3_0_3,0.0044634180297851555,25,420,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000001a0_0_0,0.0024974770184685202,3,417,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000001a0_0_1,0.17549743185173503,6,417,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000001a0_0_2,0.7758041004092935,12,417,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000001a0_0_3,0.024523737027755423,14,417,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000147_0_0,0.24599512078857422,3,328,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000147_0_1,0.7123644833373997,14,328,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000001be_0_0,0.23453503222584482,3,447,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000001be_0_1,0.7453165529505101,14,447,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000195_0_0,0.8211601158011631,13,406,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000195_0_1,0.11388071312710638,14,406,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000195_0_2,0.05656685727323648,25,406,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000001b1_0_0,0.30025514890854754,3,434,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000001b1_0_1,0.022788225761862364,11,434,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000001b1_0_2,0.5695882525089003,12,434,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000001b1_0_3,0.08813436176853552,33,434,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000000f8_0_0,0.6634524520227728,3,249,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000000f8_0_1,0.053798170861098324,6,249,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000000f8_0_2,0.029567610473632815,12,249,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000000f8_0_3,0.1304409238271675,25,249,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000000f8_0_4,0.10676081188988765,33,249,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000177_0_0,0.9681434214932276,3,376,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000010a_0_0,0.045206437377929704,3,267,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000010a_0_1,0.9200855256347611,6,267,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000154_0_0,0.632704578436637,3,341,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000154_0_1,0.04794376409912107,12,341,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000154_0_2,8.878418579101562E-4,14,341,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000154_0_3,0.28372030262642595,33,341,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000164_0_0,0.9889818553873632,14,357,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000001a5_0_0,0.8117313014732254,3,422,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000001a5_0_1,0.16467520786420028,33,422,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000000fb_0_0,0.6595047002264294,3,252,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000000fb_0_1,0.3182592104492188,14,252,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000140_0_0,0.4073996796793618,3,321,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000140_0_1,0.12265049183349618,6,321,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000140_0_2,0.007975604036458334,11,321,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000140_0_3,0.4303977181396489,33,321,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000010d_0_0,0.20795545517578154,3,270,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000010d_0_1,0.3909882524332694,6,270,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000010d_0_2,0.3764366819252178,33,270,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000173_0_0,0.6954081278686487,3,372,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000173_0_1,0.2690506931762699,14,372,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000000e1_0_0,0.976861370275163,3,226,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000000ff_0_0,0.9665398351792229,3,256,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000000ff_0_1,0.005134283020019531,13,256,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000000ff_0_2,0.005134344360351563,14,256,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000000ff_0_3,0.014547177734375,25,256,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000016f_0_0,0.18957996283677023,3,368,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000016f_0_1,0.17778941189874428,12,368,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000016f_0_2,0.5867673312988276,13,368,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000016f_0_3,0.01450555865478516,14,368,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000001d6_0_0,0.9712483817251119,3,471,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000001a8_0_0,0.9354061051142701,3,425,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000001a8_0_1,0.0050209391084558835,12,425,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000001a8_0_2,0.03561039940448837,33,425,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000000fe_0_0,0.5896154938629726,3,255,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000000fe_0_1,0.369837209882431,14,255,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000000fe_0_2,0.012114899934656479,25,255,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000001c4_0_0,0.9733842562866238,3,453,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000144_0_0,0.9786747906206927,3,325,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000000be_0_0,0.9754188209944176,3,191,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000001b4_0_0,0.6507721549349891,3,437,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000001b4_0_1,0.32473797335300797,14,437,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000155_0_0,0.9849234372608914,3,342,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000001ce_0_0,0.9755856101181902,3,463,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000016c_0_0,0.7698614036305155,3,365,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000016c_0_1,0.20609724320116232,33,365,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000014c_0_0,0.9827960120236864,3,333,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000000f5_0_0,0.9097432966485707,3,246,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000000f5_0_1,0.08057754957347199,14,246,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000000e3_0_0,0.9900614745550366,3,228,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000012f_0_0,0.21899332714987327,6,304,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000012f_0_1,0.4742782496292422,14,304,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000012f_0_2,0.2862301263162043,33,304,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000000bd_0_0,0.9481424689161111,3,190,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000000bd_0_1,0.01861863414139093,14,190,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000149_0_0,0.9713648287963839,6,330,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000013d_0_0,0.9698849558653588,3,318,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000000fd_0_0,0.9829713507956136,3,254,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000001a2_0_0,0.9699956651264212,3,419,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000000bf_0_0,0.8623257515601014,3,192,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000000bf_0_1,0.007827785827636718,11,192,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000000bf_0_2,0.05758172384942745,14,192,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000000bf_0_3,0.05448481890677657,33,192,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000019a_0_0,0.9502479988704919,3,411,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000019a_0_1,0.034442428636019824,14,411,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000001ad_0_0,0.39476420893123876,3,430,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000001ad_0_1,0.5716789542853852,14,430,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000001bb_0_0,0.8469007370708364,3,444,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000001bb_0_1,0.1354905818270816,14,444,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000142_0_0,0.9821110767326791,3,323,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000000c5_0_0,0.8990632274356559,3,198,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000000c5_0_1,0.0812773847311581,14,198,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000000c5_0_2,0.009822456621955423,33,198,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000000f4_0_0,0.925830705882354,3,245,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000000f4_0_1,0.047358829670266556,14,245,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000199_0_0,0.04014562872314452,3,410,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000199_0_1,0.005352771545410156,6,410,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000199_0_2,0.9260251708374001,14,410,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000011f_0_0,0.9835908622350318,3,288,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000166_0_0,0.9668380198687399,3,359,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000000f6_0_0,0.9760078961765707,3,247,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000001aa_0_0,0.0865213039960076,3,427,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000001aa_0_1,0.06943266827584062,14,427,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000001aa_0_2,0.8227399831420878,24,427,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000011b_0_0,0.9901727881132223,3,284,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000000d6_0_0,0.9324769118073095,3,215,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000000d6_0_1,0.033906405481435725,14,215,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000000d6_0_2,0.007115411865234375,25,215,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000000d6_0_3,0.005336566589355469,33,215,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000001ca_0_0,0.9552256870117186,3,459,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000001ca_0_1,0.0169619345703125,33,459,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000016d_0_0,0.9530301342050589,3,366,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000016d_0_1,0.011771256830911075,6,366,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000016d_0_2,0.025290220665785845,33,366,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000011c_0_0,0.757487932554242,3,285,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000011c_0_1,0.14444249315305235,6,285,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000011c_0_2,0.07676113317464192,33,285,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000001c1_0_0,0.09559091722316372,3,450,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000001c1_0_1,0.8749155253192966,6,450,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000102_0_0,0.931458088980398,3,259,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000102_0_1,0.053529583655024554,14,259,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000012b_0_0,0.8688426279296911,3,300,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000012b_0_1,0.10358263635253892,6,300,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000152_0_0,0.859118745316809,6,339,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000152_0_1,8.925568237304688E-4,25,339,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000152_0_2,0.10978438500976555,33,339,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000001a4_0_0,0.34878538744973636,3,421,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000001a4_0_1,0.6414814135634442,14,421,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000000e4_0_0,0.04579902607804842,3,229,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000000e4_0_1,0.44474388891362027,11,229,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000000e4_0_2,0.16669135152348524,12,229,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000000e4_0_3,0.008932126770019531,14,229,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000000e4_0_4,0.3125547517618811,33,229,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000000fa_0_0,0.2022382238238164,3,251,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000000fa_0_1,0.16930219094525503,14,251,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000000fa_0_2,0.36166606285567954,24,251,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000000fa_0_3,0.14285975373798426,25,251,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000000fa_0_4,0.10390523409136605,33,251,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000104_0_0,0.6077806830865599,3,261,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000104_0_1,0.3824446760768522,14,261,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000011a_0_0,0.9672928373673947,3,283,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000001bf_0_0,0.006169521423339844,3,448,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000001bf_0_1,0.7397999029064711,6,448,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000001bf_0_2,0.23173669267961028,33,448,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000114_0_0,0.6000787720525993,6,277,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000114_0_1,0.1431473403442383,11,277,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000114_0_2,0.16044967343773953,14,277,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000114_0_3,0.061148690665690085,33,277,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000000e6_0_0,0.9822548247982198,3,231,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000001d1_0_0,0.01881064713062959,3,466,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000001d1_0_1,0.9534165218613571,6,466,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000185_0_0,0.9685603360284529,3,390,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000000e0_0_0,0.047992958379289206,3,225,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000000e0_0_1,0.49057405592304293,6,225,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000000e0_0_2,0.011828773293887868,11,225,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000000e0_0_3,0.015459764708515246,12,225,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000000e0_0_4,0.410209493178663,33,225,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000116_0_0,0.981710422632092,3,279,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000015c_0_0,0.24427783798229755,3,349,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000015c_0_1,0.2858955124368106,12,349,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000015c_0_2,0.43150434965317475,13,349,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000015c_0_3,0.004077662667547488,14,349,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000176_0_0,0.9644234240030917,3,375,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000001b7_0_0,0.9908728295587229,11,440,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000188_0_0,0.27912933507415144,3,393,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000188_0_1,0.05649975282676545,6,393,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000188_0_2,0.6420271355260517,14,393,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000000d5_0_0,0.009333693117149204,3,214,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000000d5_0_1,0.8633687666147293,6,214,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000000d5_0_2,0.048153116070197614,14,214,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000000d5_0_3,0.04911801301676434,33,214,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000000c4_0_0,0.9592146600588354,3,197,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000000c4_0_1,0.008041592834472656,14,197,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000019e_0_0,0.7036428102409817,3,415,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000019e_0_1,0.2662649512939451,14,415,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000001c5_0_0,0.03998784585511452,3,454,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000001c5_0_1,0.06250507396742878,6,454,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000001c5_0_2,0.687440951640048,14,454,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000001c5_0_3,0.07295946686485134,25,454,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000001c5_0_4,0.12165990855545351,33,454,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000000ca_0_0,0.9905152512601925,3,203,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000000d9_0_0,0.9605364741928991,3,218,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000000d9_0_1,0.029635454338522514,13,218,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000121_0_0,0.9650623359059034,3,290,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000121_0_1,9.885786362591913E-4,6,290,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000121_0_2,0.018772470703125002,14,290,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000000c3_0_0,0.006257807312011719,3,196,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000000c3_0_1,0.2920835457428594,6,196,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000000c3_0_2,0.017879444396972654,14,196,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000000c3_0_3,0.0044698619995117185,25,196,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000000c3_0_4,0.6520353687827894,33,196,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000000e9_0_0,0.9212893473393478,3,234,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000000e9_0_1,0.05850891192985977,14,234,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000000eb_0_0,0.9760228964700126,3,236,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000011e_0_0,0.16689949542571425,3,287,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000011e_0_1,0.007447868312461703,12,287,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000011e_0_2,0.8018391849145015,14,287,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000011e_0_3,0.014100798156738276,33,287,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000179_0_0,0.9367839495533646,3,378,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000179_0_1,0.042547928494801254,14,378,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000018c_0_0,0.6991382810068181,3,397,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000018c_0_1,0.27032912539636933,14,397,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000127_0_0,0.7631041483154314,3,296,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000127_0_1,0.19461707177734378,14,296,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000001c7_0_0,0.08641847809986795,3,456,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000001c7_0_1,0.32746091189395715,6,456,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000001c7_0_2,0.17168475852625253,11,456,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000001c7_0_3,0.1318394928588866,14,456,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000001c7_0_4,0.13629310968017588,24,456,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000001c7_0_5,0.11224117254638684,25,456,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000183_0_0,0.9684028955444463,3,388,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000010f_0_0,0.9772318184402803,3,272,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000110_0_0,0.7910813410543974,6,273,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000110_0_1,0.018589871278052235,11,273,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000110_0_2,0.006225670532226563,14,273,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000110_0_3,0.14941744091796888,33,273,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000013b_0_0,0.9657250322481002,3,316,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000016b_0_0,0.8973535696980763,3,364,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000016b_0_1,0.07303346612213729,6,364,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000000ef_0_0,0.977805733390777,3,240,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000101_0_0,0.9788074004303552,3,258,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000015f_0_0,0.5955798966737038,3,352,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000015f_0_1,0.019111406255026425,14,352,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000015f_0_2,0.11369241925431789,25,352,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000015f_0_3,0.23473632344013332,33,352,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000146_0_0,0.9733836223324046,3,327,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000146_0_1,0.002145318087230009,6,327,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000019f_0_0,0.07374782046592564,3,416,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000019f_0_1,0.0034182119011374077,12,416,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
