"scientificName"
"Potamites strangulatus"
"Enyalioides cofanorum"
"Enyalioides laticeps"
"Enyalioides microlepis"
"Enyalioides palpebralis"
"Enyalioides praestabilis"
"Enyalioides rubrigularis"
"Enyalioides rudolfarndti"
"Enyalioides touzeti"
"Varzea altamazonica"
"Gonatodes concinnatus"
"Gonatodes humeralis"
"Lepidoblepharis festae"
"Lepidoblepharis heyerorum"
"Lepidoblepharis hoogmoedi"
"Pseudogonatodes barbouri"
"Pseudogonatodes guianensis"
"Dracaena guianensis"
"Kentropyx altamazonica"
"Kentropyx pelviceps"
"Tupinambis teguixin"
"Tupinambis longilineus"
"Plica plica"
"Plica umbra"
"Uracentron azureum"
"Uracentron flaviceps"
"Uranoscodon superciliosus"
"Eunectes murinus"
"Chironius carinatus"
"Chironius fuscus"
"Chironius monticola"
"Chironius multiventris"
"Chironius scurrula"
"Drymoluber apurimacensis"
"Drymoluber dichrous"
"Atractus natans"
"Atractus occipitoalbus"
"Atractus torquatus"
"Dipsas gracilis"
"Erythrolamprus pygmaeus"
"Erythrolamprus miliaris"
"Erythrolamprus reginae"
"Erythrolamprus taeniurus"
"Erythrolamprus typhlus"
"Saphenophis boursieri"
"Micrurus narduccii"
"Micrurus scutiventris"
"Micrurus bocourti"
"Micrurus obscurus"
"Micrurus ornatissimus"
"Micrurus putumayensis"
"Micrurus surinamensis"
"Amerotyphlops minuisquamus"
"Bothrops atrox"
"Bothrops brazili"
"Atractus snethlageae"
"Atractus major"
"Atractus bocourti"
"Lachesis muta"
"Atractus poeppigi"
"Dipsas catesbyi"
"Dipsas pavonina"
"Dipsas peruana"
"Hydrops martii"
"Hydrops triangularis"
"Oxyrhopus melanogenys"
"Oxyrhopus occipitalis"
"Micrurus langsdorffi"
"Xenoxybelis argenteus"
"Xenopholis scalaris"
"Thamnodynastes pallidus"
"Crocodilurus amazonicus"
"Cercosaura argulus"
"Alopoglossus angulatus"
"Gonatodes caudiscutatus"
"Crotalus durissus"
"Loxopholis parietalis"
"Amerotyphlops reticulatus"
"Bachia trisanale"
"Gonatodes hasemani"
"Thecadactylus solimoensis"
"Decapterus muroadsi"
"Tapirus pinchaque"
"Tapirus terrestris"
"Neogale africana"
"Nasuella olivacea"
"Conepatus chinga"
"Conepatus semistriatus"
"Galictis cuja"
"Galictis vittata"
"Eira barbara"
"Neogale frenata"
"Bassaricyon alleni"
"Potos flavus"
"Nasua nasua"
"Procyon cancrivorus"
"Arctocephalus australis"
"Mirounga leonina"
"Allophryne resplendens"
"Ophioblennius steindachneri"
"Thunnus albacares"
"Sarda orientalis"
"Thunnus alalunga"
"Thunnus obesus"
"Makaira nigricans"
"Acanthocybium solandri"
"Allothunnus fallai"
"Copeoglossum nigropunctatum"
"Exila nigropalmata"
"Varzea bistriata"
"Dasypus kappleri"
"Dasypus novemcinctus"
"Dasypus pilosus"
"Aristostomias tittmanni"
"Eustomias bigelowi"
"Amphisbaena occidentalis"
"Amphisbaena pericensis"
"Anolis boettgeri"
"Anolis cuscoensis"
"Anolis dissimilis"
"Anolis laevis"
"Anolis tandai"
"Anolis williamsmittermeierorum"
"Bachia barbouri"
"Bachia huallagana"
"Bachia intermedia"
"Bachia peruana"
"Euspondylus caideni"
"Wilsonosaura josyi"
"Euspondylus maculatus"
"Euspondylus nellycarrillae"
"Proctoporus oreades"
"Proctoporus spinalis"
"Macropholidus ataktolepis"
"Macropholidus huancabambae"
"Macropholidus ruthveni"
"Petracola labioocularis"
"Petracola ventrimaculatus"
"Petracola waka"
"Proctoporus bolivianus"
"Proctoporus guentheri"
"Proctoporus pachyurus"
"Proctoporus sucullucu"
"Proctoporus unsaacae"
"Proctoporus xestus"
"Proctoporus laudahnae"
"Liolaemus incaicus"
"Liolaemus insolitus"
"Liolaemus ortizii"
"Liolaemus polystictus"
"Liolaemus robustus"
"Liolaemus tacnae"
"Phyllodactylus angustidigitus"
"Phyllodactylus delsolari"
"Phyllodactylus gerrhopygus"
"Phyllodactylus johnwrighti"
"Phyllodactylus kofordi"
"Phyllodactylus lepidopygus"
"Phyllodactylus microphyllus"
"Phyllodactylus sentosus"
"Phyllodactylus thompsoni"
"Phyllopezus maranjonensis"
"Gonatodes atricucullaris"
"Dicrodon guttulatum"
"Dicrodon heterolepis"
"Dicrodon holmbergi"
"Microlophus stolzmanni"
"Microlophus theresiae"
"Microlophus thoracicus"
"Microlophus tigris"
"Microlophus occipitalis"
"Microlophus quadrivittatus"
"Stenocercus boettgeri"
"Stenocercus chinchaoensis"
"Stenocercus chlorostictus"
"Stenocercus chrysopygus"
"Stenocercus cupreus"
"Stenocercus empetrus"
"Stenocercus formosus"
"Stenocercus huancabambae"
"Stenocercus ivitus"
"Stenocercus latebrosus"
"Stenocercus melanopygus"
"Stenocercus modestus"
"Stenocercus nubicola"
"Stenocercus ochoai"
"Stenocercus orientalis"
"Stenocercus ornatissimus"
"Stenocercus percultus"
"Stenocercus stigmosus"
"Atractus nigricaudus"
"Dipsas schunkii"
"Dipsas oneilli"
"Dipsas jamespetersi"
"Dipsas vagrans"
"Dipsas vaga"
"Dipsas williamsi"
"Tachymenoides affinis"
"Galvarinus attenuatus"
"Galvarinus tarmensis"
"Micrurus margaritiferus"
"Epictia alfredschmidti"
"Epictia peruviana"
"Epictia teaguei"
"Epictia tesselata"
"Bothrops barnetti"
"Bothrops pictus"
"Liolaemus walkeri"
"Liolaemus etheridgei"
"Liolaemus melanogaster"
"Liolaemus thomasi"
"Ctenoblepharys adspersa"
"Incaspis tachymenoides"
"Stenocercus nigromaculatus"
"Stenocercus praeornatus"
"Microlophus arenarius"
"Amphisbaena polygrammica"
"Atractus paravertebralis"
"Atractus pauciscutatus"
"Epictia melanura"
"Stenocercus frittsi"
"Stenocercus imitator"
"Stenocercus crassicaudatus"
"Liolaemus williamsi"
"Epictia tricolor"
"Stenocercus aculeatus"
"Epictia rufidorsa"
"Enyalioides peruvianus"
"Stenocercus torquatus"
"Stenocercus scapularis"
"Allopetalia pustulosa"
"Castoraeschna coronata"
"Coryphaeschna amazonica"
"Gynacantha adela"
"Gynacantha auricularis"
"Gynacantha bartai"
"Gynacantha croceipennis"
"Gynacantha gracilis"
"Gynacantha interioris"
"Gynacantha klagesi"
"Gynacantha litoralis"
"Gynacantha membranalis"
"Gynacantha tenuis"
"Gynacantha tibiata"
"Neuraeschna calverti"
"Neuraeschna costalis"
"Neuraeschna dentigera"
"Neuraeschna producta"
"Remartinia rufipennis"
"Rhionaeschna absoluta"
"Rhionaeschna biliosa"
"Rhionaeschna brevifrons"
"Rhionaeschna cornigera"
"Rhionaeschna elsia"
"Rhionaeschna fissifrons"
"Rhionaeschna intricata"
"Rhionaeschna marchali"
"Rhionaeschna obscura"
"Rhionaeschna vigintipunctata"
"Staurophlebia auca"
"Staurophlebia reticulata"
"Triacanthagyna ditzleri"
"Triacanthagyna satyrus"
"Triacanthagyna williamsoni"
"Hetaerina aurora"
"Hetaerina caja"
"Hetaerina charca"
"Hetaerina laesa"
"Hetaerina rosea"
"Hetaerina sanguinea"
"Mnesarete aenea"
"Mnesarete cupraea"
"Mnesarete devillei"
"Mnesarete drepane"
"Mnesarete ephippium"
"Mnesarete hauxwelli"
"Mnesarete loutoni"
"Mnesarete marginata"
"Ormenophlebia saltuum"
"Acanthagrion aepiolum"
"Acanthagrion apicale"
"Acanthagrion ascendens"
"Acanthagrion floridense"
"Acanthagrion gracile"
"Oxyagrion hermosae"
"Acanthagrion minutum"
"Acanthagrion obsoletum"
"Acanthagrion phallicorne"
"Acanthagrion yungarum"
"Aeolagrion dorsale"
"Aeolagrion inca"
"Argia adamsi"
"Argia collata"
"Argia difficilis"
"Argia dives"
"Argia euphorbia"
"Argia fraudatricula"
"Argia gerhardi"
"Argia indicatrix"
"Argia infrequentula"
"Argia kokama"
"Argia medullaris"
"Argia mishuyaca"
"Argia oculata"
"Argia pulla"
"Argia thespis"
"Argia variegata"
"Bromeliagrion rehni"
"Denticulobasis dunklei"
"Dolonagrion fulvellum"
"Homeoura chelifera"
"Homeoura lindneri"
"Homeoura nepos"
"Homeoura sobrina"
"Ischnura capreolus"
"Leptobasis mauffrayi"
"Mesoleptobasis acuminata"
"Metaleptobasis brysonima"
"Oreiallagma quadricolor"
"Oxyallagma dissidens"
"Phoenicagrion flammeum"
"Phoenicagrion paulsoni"
"Protallagma hoffmanni"
"Protallagma titicacae"
"Schistolobos boliviensis"
"Telebasis carota"
"Telebasis dunklei"
"Telebasis inalata"
"Telebasis watsoni"
"Tuberculobasis cardinalis"
"Tuberculobasis williamsoni"
"Aeschnosoma forcipula"
"Neocordulia batesi"
"Paracordulia sericea"
"Heliocharis amazona"
"Agriogomphus sylvicola"
"Aphylla boliviana"
"Aphylla edentata"
"Aphylla producta"
"Archaeogomphus furcatus"
"Epigomphus gibberosus"
"Epigomphus llama"
"Epigomphus obtusus"
"Epigomphus occipitalis"
"Peruviogomphus moyobambus"
"Phyllocycla anduzei"
"Phyllocycla titschacki"
"Phyllocycla uniforma"
"Phyllogomphoides aculeus"
"Phyllogomphoides brunneus"
"Phyllogomphoides lieftincki"
"Phyllogomphoides selysi"
"Progomphus anomalus"
"Progomphus delicatus"
"Progomphus formalis"
"Progomphus joergenseni"
"Progomphus nervis"
"Progomphus perpusillus"
"Zonophora calippus"
"Lestes falcifer"
"Lestes jerrelli"
"Anatya guttata"
"Brechmorhoga flavopunctata"
"Brechmorhoga nubecula"
"Brechmorhoga vivax"
"Dasythemis esmeralda"
"Dasythemis essequiba"
"Diastatops intensa"
"Dythemis nigra"
"Dythemis sterilis"
"Elasmothemis cannacrioides"
"Erythemis credula"
"Erythrodiplax amazonica"
"Erythrodiplax angustipennis"
"Erythrodiplax attenuata"
"Erythrodiplax basalis"
"Erythrodiplax castanea"
"Erythrodiplax ines"
"Erythrodiplax kimminsi"
"Erythrodiplax lativittata"
"Erythrodiplax melanica"
"Erythrodiplax melanorubra"
"Erythrodiplax solimaea"
"Erythrodiplax tenuis"
"Erythrodiplax unimaculata"
"Idiataphe amazonica"
"Idiataphe longipes"
"Libellula herculea"
"Macrothemis declivata"
"Macrothemis extensa"
"Macrothemis musiva"
"Macrothemis polyneura"
"Miathyria simplex"
"Micrathyria dictynna"
"Micrathyria dido"
"Micrathyria dythemoides"
"Micrathyria laevigata"
"Micrathyria mengeri"
"Micrathyria occipita"
"Micrathyria ocellata"
"Micrathyria pseudeximia"
"Micrathyria sympriona"
"Micrathyria ungulata"
"Misagria parana"
"Nephepeltia flavifrons"
"Oligoclada pachystigma"
"Oligoclada stenoptera"
"Orthemis aciculata"
"Orthemis aequilibris"
"Orthemis attenuata"
"Orthemis cinnamomea"
"Orthemis coracina"
"Orthemis cultriformis"
"Orthemis faaseni"
"Orthemis harpago"
"Orthemis paulsoni"
"Orthemis schmidti"
"Orthemis tambopatae"
"Perithemis bella"
"Perithemis mooma"
"Perithemis thais"
"Sympetrum gilvum"
"Uracis fastigiata"
"Uracis imbuta"
"Uracis infumata"
"Uracis reducta"
"Uracis siemensi"
"Zenithoptera lanei"
"Heteragrion aequatoriale"
"Heteragrion angustipenne"
"Heteragrion bariai"
"Heteragrion inca"
"Megapodagrion megalopus"
"Philogenia berenice"
"Philogenia compressa"
"Philogenia elisabeta"
"Philogenia helena"
"Philogenia iquita"
"Philogenia peruviana"
"Philogenia schmidti"
"Philogenia umbrosa"
"Teinopodagrion chinchaysuyum"
"Teinopodagrion decipiens"
"Teinopodagrion eretes"
"Teinopodagrion nebulosum"
"Teinopodagrion waynu"
"Perissolestes klugi"
"Perissolestes paprzyckii"
"Perissolestes romulus"
"Palaemnema apicalis"
"Palaemnema azupizui"
"Palaemnema clementia"
"Palaemnema martini"
"Palaemnema peruviana"
"Chalcopteryx scintillans"
"Cora irene"
"Cora jocosa"
"Euthore parda"
"Cora subfumata"
"Euthore terminalis"
"Euthore inlactea"
"Miocora pellucida"
"Polythore batesi"
"Polythore beata"
"Polythore boliviana"
"Polythore concinna"
"Polythore derivata"
"Polythore gigantea"
"Polythore manua"
"Polythore mutata"
"Polythore neopicta"
"Polythore ornata"
"Polythore spaeteri"
"Polythore victoria"
"Polythore vittata"
"Polythore williamsoni"
"Drepanoneura loutoni"
"Drepanoneura muzoni"
"Drepanoneura peruviensis"
"Epipleoneura protostictoides"
"Amazoneura ephippigera"
"Amazoneura westfalli"
"Neoneura confundens"
"Neoneura denticulata"
"Neoneura rubriventris"
"Neoneura rufithorax"
"Protoneura paucinervis"
"Protoneura scintilla"
"Protoneura woytkowskii"
"Psaironeura tenuissima"
"Anomisma abnorme"
"Platystigma jocaste"
"Mecistogaster lucretia"
"Megaloprepus caerulatus"
"Microstigma anomalum"
"Microstigma rotundatum"
"Caecilia bokermanni"
"Caecilia corpulenta"
"Atelopus pachydermus"
"Callopistes flavipunctatus"
"Medopheos edracanthus"
"Balaenoptera bonaerensis"
"Eubalaena australis"
"Inia geoffrensis"
"Lissodelphis peronii"
"Mesoplodon grayi"
"Mesoplodon peruvianus"
"Phocoena spinipinnis"
"Sotalia fluviatilis"
"Herpailurus yagouaroundi"
"Leopardus tigrinus"
"Leopardus wiedii"
"Cochranella euhystrix"
"Mastigodryas heathii"
"Polychrus peruvianus"
"Epictia subcrotilla"
"Phyllodactylus reissii"
"Euspondylus guentheri"
"Anolis podocarpus"
"Anolis soinii"
"Stenocercus humeralis"
"Stenocercus limitaris"
"Stenocercus puyango"
"Stenocercus roseiventris"
"Stenocercus variabilis"
"Atractus carrioni"
"Atractus gaigeae"
"Atractus microrhynchus"
"Dipsas oreas"
"Dipsas vermiculata"
"Dipsas variegata"
"Erythrolamprus andinus"
"Atractus emmeli"
"Micrurus mertensi"
"Micrurus peruvianus"
"Micrurus steindachneri"
"Micrurus tschudii"
"Tropidophis taczanowskyi"
"Bothrops osbornei"
"Erythrolamprus janaleeae"
"Arcanumophis problematicus"
"Amphisbaena slateri"
"Diploglossus fasciatus"
"Anolis scapularis"
"Xenoxybelis boulengeri"
"Epictia albifrons"
"Bothrocophias andianus"
"Proctoporus carabaya"
"Proctoporus iridescens"
"Proctoporus lacertus"
"Enyalioides azulae"
"Ameiva aggerecusans"
"Ameiva nodam"
"Thylamys pallidior"
"Bothrops oligolepis"
"Stenocercus prionotus"
"Monodelphis peruviana"
"Stenocercus arndti"
"Orestias cuvieri"
"Cyphocharax derhami"
"Microglanis pellopterygius"
"Apistogramma panduro"
"Microgenys lativirgata"
"Acestrocephalus boehlkei"
"Otocinclus cocama"
"Duringlanis perugiae"
"Crossoloricaria rhami"
"Trichomycterus barbouri"
"Moenkhausia ovalis"
"Ancistrus sericeus"
"Otocinclus macrospilus"
"Pimelodella ophthalmica"
"Hypostomus fonchii"
"Attonitus ephimeros"
"Crossoloricaria bahuaja"
"Apistogramma pantalone"
"Astroblepus supramollis"
"Bujurquina eurhinus"
"Moema ortegai"
"Ceratobranchia obtusirostris"
"Orestias ispi"
"Astyanax multidens"
"Orestias ututo"
"Bujurquina labiosa"
"Ancistrus marcapatae"
"Crenicichla anthurus"
"Trichomycterus taenia"
"Ancistrus occloi"
"Moema rubrocaudata"
"Anablepsoides ophiomimus"
"Orestias imarpe"
"Bujurquina ortegai"
"Corydoras ortegai"
"Corydoras napoensis"
"Imparfinis guttatus"
"Bryconacidnus ellisi"
"Bujurquina robusta"
"Ancistrus malacops"
"Astroblepus stuebeli"
"Bujurquina apoparuana"
"Hemigrammus neptunus"
"Astroblepus formosus"
"Apistogrammoides pucallpaensis"
"Orestias crawfordi"
"Ancistrus variolus"
"Bryconamericus pectinatus"
"Chasmocranus peruanus"
"Anablepsoides intermittens"
"Auchenipterichthys thoracatus"
"Chrysobrycon hesperus"
"Corydoras armatus"
"Bryconamericus phoenicopterus"
"Trachelyichthys exilis"
"Apistogramma linkei"
"Rhadinoloricaria macromystax"
"Pimelodella cyanostigma"
"Ceratobranchia delotaenia"
"Chaetostoma mollinasum"
"Anablepsoides elongatus"
"Rhamdia xetequepeque"
"Bryconamericus diaphanus"
"Corydoras lamberti"
"Apistogramma cruzi"
"Hemigrammus megaceps"
"Hyphessobrycon frankei"
"Orestias minima"
"Brycon coxeyi"
"Heroina isonycterina"
"Tyttobrycon dorsimaculatus"
"Chasmocranus quadrizonatus"
"Pyrrhulina eleanorae"
"Orestias jussiei"
"Chilodus fritillus"
"Trichomycterus fassli"
"Ancistrus jelskii"
"Orestias empyraeus"
"Moenkhausia crisnejas"
"Creagrutus ungulus"
"Apistogramma norberti"
"Orestias puni"
"Orestias gracilis"
"Microglanis zonatus"
"Corydoras atropersonatus"
"Creagrutus flavescens"
"Anablepsoides rubrolineatus"
"Brycon oligolepis"
"Orestias tschudii"
"Orestias minuta"
"Protocheirodon pi"
"Spatuloricaria puganensis"
"Gephyrocharax major"
"Chaetostoma breve"
"Corydoras pastazensis"
"Creagrutus pila"
"Pseudohemiodon apithanos"
"Pimelodella roccae"
"Chrysobrycon myersi"
"Orestias albus"
"Apistogramma nijsseni"
"Chaetostoma marmorescens"
"Pimelodella hartwelli"
"Hyphessobrycon peruvianus"
"Leporinus pearsoni"
"Bryconamericus osgoodi"
"Moenkhausia margitae"
"Chaetostoma branickii"
"Peckoltia pankimpuju"
"Leporinus holostictus"
"Cheirodon ortegai"
"Orestias incae"
"Apistogramma huascar"
"Acrobrycon ipanquianus"
"Phenacorhamdia nigrolineata"
"Cetopsis montana"
"Rineloricaria morrowi"
"Corydoras coriatae"
"Creagrutus kunturus"
"Apistogramma martini"
"Trichomycterus dispar"
"Pseudohemiodon lamina"
"Astroblepus peruanus"
"Astroblepus grixalvii"
"Astroblepus longiceps"
"Orestias frontosus"
"Bujurquina tambopatae"
"Hyphessobrycon gracilior"
"Creagrutus peruanus"
"Aguarunichthys torosus"
"Aposturisoma myriodon"
"Ancistrus tamboensis"
"Astroblepus mancoi"
"Bujurquina moriorum"
"Bryconamericus bolivianus"
"Peckoltia furcata"
"Chaetostoma stroumpoulos"
"Orestias polonorum"
"Tahuantinsuyoa macantzatza"
"Ernstichthys megistus"
"Creagrutus manu"
"Hemibrycon helleri"
"Moenkhausia simulata"
"Rhamdella montana"
"Chaetostoma daidalmatos"
"Pyrrhulina spilota"
"Xenurobrycon heterodon"
"Hemibrycon divisorensis"
"Creagrutus changae"
"Loricariichthys ucayalensis"
"Trichomycterus vittatus"
"Geryichthys sterbai"
"Anostomus longus"
"Orestias munda"
"Hypostomus ericius"
"Creagrutus gracilis"
"Ituglanis laticeps"
"Apistogramma rositae"
"Monotocheirodon pearsoni"
"Hemiancistrus landoni"
"Chaetostoma taczanowskii"
"Ancistrus heterorhynchus"
"Loricariichthys hauxwelli"
"Hemigrammus luelingi"
"Moenkhausia atahualpiana"
"Apistoloricaria condei"
"Astyanax kennedyi"
"Orestias gilsoni"
"Pimelodus jivaro"
"Pimelodella elongata"
"Apistogramma luelingi"
"Bujurquina huallagae"
"Rhinodoras boehlkei"
"Brycon stolzmanni"
"Hyphessobrycon nigricinctus"
"Apistogramma eremnopyge"
"Tahuantinsuyoa chipi"
"Tyttocharax tambopatensis"
"Ancistrus bufonius"
"Bujurquina megalospilus"
"Anablepsoides derhami"
"Astyanax villwocki"
"Chaetostoma loborhynchos"
"Astyanax longior"
"Hypostomus levis"
"Hemibrycon polyodon"
"Serrasalmus sanchezi"
"Trichomycterus megantoni"
"Apistogramma rubrolineata"
"Astroblepus labialis"
"Corydoras weitzmani"
"Ossancora punctata"
"Aphyocharax pusillus"
"Orestias luteus"
"Astroblepus trifasciatus"
"Corydoras panda"
"Corydoras amphibelus"
"Orestias gymnota"
"Odontostilbe ecuadorensis"
"Ossancora eigenmanni"
"Creagrutus holmi"
"Sternarchorhynchus curvirostris"
"Orestias uruni"
"Lasiancistrus heteracanthus"
"Bryconamericus simus"
"Anablepsoides christinae"
"Hyphessobrycon tenuis"
"Creagrutus ortegai"
"Chaetostoma changae"
"Microcharacidium geryi"
"Leporinus wolfei"
"Chaetostoma lineopunctatum"
"Pimelodella buckleyi"
"Moema wischmanni"
"Xyliphius melanopterus"
"Pimelodella peruana"
"Corydoras fowleri"
"Hypostomus niceforoi"
"Trichomycterus taczanowskii"
"Orestias mooni"
"Lamontichthys stibaros"
"Hypostomus oculeus"
"Loricariichthys cashibo"
"Bryconamericus grosvenori"
"Cetopsorhamdia filamentosa"
"Creagrutus ouranonastes"
"Leptagoniates steindachneri"
"Bujurquina syspilus"
"Microgenys weyrauchi"
"Corydoras stenocephalus"
"Orestias forgeti"
"Aequidens patricki"
"Leptodoras myersi"
"Pyrrhulina laeta"
"Trichomycterus weyrauchi"
"Attonitus bounites"
"Bujurquina hophrys"
"Scopaeocharax atopodus"
"Melanocharacidium rex"
"Scopaeocharax rhinodus"
"Hemibrycon huambonicus"
"Loricariichthys chanjoo"
"Attonitus irisae"
"Creagrutus gephyrus"
"Apistogramma baenschi"
"Corydoras sychri"
"Orestias multiporis"
"Leporinus y-ophorus"
"Orestias richersoni"
"Orestias robusta"
"Astroblepus sabalo"
"Corydoras loretoensis"
"Astroblepus taczanowskii"
"Orestias mulleri"
"Trichomycterus taeniops"
"Knodus gamma"
"Gelanoglanis travieso"
"Astroblepus riberae"
"Otocinclus huaorani"
"Lebiasina elongata"
"Hypodoras forficulatus"
"Creagrutus pearsoni"
"Hyphessobrycon robustulus"
"Crenicichla sedentaria"
"Serrasalmus hollandi"
"Pimelodella montana"
"Amblydoras nauticus"
"Cetopsis pearsoni"
"Nannostomus mortenthaleri"
"Farlowella knerii"
"Imparfinis longicauda"
"Anablepsoides speciosus"
"Bryconamericus caucanus"
"Mesonauta mirificus"
"Astroblepus praeliorum"
"Knodus megalops"
"Corydoras copei"
"Steindachnerina binotata"
"Ancistrus megalostomus"
"Astroblepus vanceae"
"Bujurquina cordemadi"
"Astroblepus longifilis"
"Sturisoma guentheri"
"Bryconacidnus paipayensis"
"Leporinus striatus"
"Bryconamericus alfredae"
"Bryconamericus pachacuti"
"Ceratobranchia binghami"
"Copella callolepis"
"Curimata vittata"
"Hemibrycon tridens"
"Hemigrammus hyanuary"
"Hemigrammus pulcher"
"Hyphessobrycon bentosi"
"Ilisha amazonica"
"Othonocheirodus eigenmanni"
"Platyurosternarchus macrostomus"
"Laimosemion rectocaudatus"
"Roeboides affinis"
"Triportheus rotundatus"
"Apionichthys nattereri"
"Apistogramma urteagai"
"Auchenipterus nuchalis"
"Bunocephalus coracoideus"
"Bunocephalus knerii"
"Crenicichla cincta"
"Distocyclus conirostris"
"Gymnotus jonasi"
"Steatogenys elegans"
"Sternarchorhynchus mormyrus"
"Tatia aulopygia"
"Brachyplatystoma rousseauxii"
"Corydoras melini"
"Lasiancistrus schomburgkii"
"Oxyropsis wrightiana"
"Pimelodella cristata"
"Rineloricaria wolfei"
"Spatuloricaria evansii"
"Sturisoma nigrirostrum"
"Trichomycterus rivulatus"
"Siphlophis worontzowi"
"Rhinella margaritifera"
"Boana boans"
"Bothrocophias lojanus"
"Mastigodryas reticulatus"
"Cochranella resplendens"
"Hippocampus ingens"
"Teratohyla midas"
"Liolaemus alticolor"
"Liolaemus ornatus"
"Liolaemus poconchilensis"
"Liolaemus signifer"
"Proneura prolongata"
"Philogenia silvarum"
"Polythore lamerceda"
"Inpabasis hubelli"
"Heteragrion flavidorsum"
"Acanthagrion peruanum"
"Protoneura klugi"
"Argia limitata"
"Telebasis milleri"
"Aphylla spinula"
"Progomphus boliviensis"
"Argia hamulata"
"Rhionaeschna peralta"
"Aphylla robusta"
"Metaleptobasis mauffrayi"
"Philogenia boliviana"
"Neuraeschna mayoruna"
"Centrolene lemniscata"
"Liolaemus chavin"
"Liolaemus pachacutec"
"Liolaemus wari"
"Metaleptobasis brevicauda"
"Metaleptobasis furcifera"
"Metaleptobasis gabrielae"
"Metaleptobasis guillermoi"
"Metaleptobasis orthogonia"
"Metaleptobasis panguanae"
"Metaleptobasis peltata"
"Metaleptobasis prostrata"
"Metaleptobasis silvicola"
"Metaleptobasis turbinata"
"Polythore koepckei"
"Ossancora asterophysa"
"Calamus brachysomus"
"Elachistocleis muiraquitan"
"Gastrotheca aratia"
"Gastrotheca aguaruna"
"Cheirodon luelingi"
"Chrysobrycon eliasi"
"Creagrutus yanatili"
"Hemibrycon inambari"
"Hemibrycon mikrostiktos"
"Knodus hypopterus"
"Knodus pasco"
"Pyrrhulina obermulleri"
"Porotergus duende"
"Porotergus gimbeli"
"Sternarchorhynchus cramptoni"
"Sternarchorhynchus goeldii"
"Sternarchorhynchus hagedornae"
"Sternarchorhynchus montanus"
"Sternarchorhynchus stewarti"
"Sternarchorhynchus taphorni"
"Gymnotus chaviro"
"Hypopygus ortegai"
"Apistogramma allpahuayo"
"Apistogramma barlowi"
"Apistogramma cinilabra"
"Apistogramma paulmuelleri"
"Pseudobunocephalus quadriradiatus"
"Etsaputu relictum"
"Panaqolus albivermis"
"Panaqolus albomaculatus"
"Panaqolus changae"
"Panaqolus dentex"
"Panaqolus gnomus"
"Panaqolus nocturnus"
"Panaque schaeferi"
"Pterygoplichthys scrophus"
"Anablepsoides parlettei"
"Anablepsoides lineasoppilatae"
"Plesiotrygon nana"
"Heliotrygon rosai"
"Heliotrygon gomesi"
"Pseudoplatystoma tigrinum"
"Pseudoplatystoma punctifer"
"Pomacea baeri"
"Pomacea catamarcensis"
"Pisidium iquito"
"Planorbella trivolvis"
"Biomphalaria raimondi"
"Diplodontites cookei"
"Biomphalaria trygira"
"Heleobia chavezi"
"Heleobia florezii"
"Heleobia hernandezae"
"Tryonia tricarinata"
"Anablepsoides beniensis"
"Aroapyrgus colombiensis"
"Rulyrana spiculata"
"Alepisaurus brevirostris"
"Cetomimus gillii"
"Chiasmodon subniger"
"Dysalotus oligoscolus"
"Kali kerberti"
"Pseudoscopelus scutatus"
"Cyema atrum"
"Gigantactis elsmani"
"Coryphaenoides rudis"
"Poromitra capito"
"Lampadena speculigera"
"Loweina rara"
"Neoceratias spinifer"
"Chaenophryne draco"
"Abyssobrotula galatheae"
"Acanthonus armatus"
"Bassozetus levistomatus"
"Lamprogrammus niger"
"Sternoptyx pseudodiaphana"
"Bathophilus schizochirus"
"Photostomias atrox"
"Erythrolamprus jaegeri"
"Rhinella dapsilis"
"Rhinella fissipes"
"Rhinella proboscidea"
"Rhinella roqueana"
"Ranitomeya reticulata"
"Ranitomeya ventrimaculata"
"Ameerega bilinguis"
"Ameerega hahneli"
"Ameerega parvula"
"Ameerega petersi"
"Ameerega picta"
"Gastrotheca griswoldi"
"Gastrotheca longipes"
"Gastrotheca peruana"
"Dendropsophus acreanus"
"Dendropsophus aperomeus"
"Boana calcarata"
"Dendropsophus delarivai"
"Boana fasciata"
"Boana geographica"
"Boana cinerascens"
"Boana lanciformis"
"Dendropsophus leali"
"Dendropsophus marmoratus"
"Boana microderma"
"Dendropsophus miyatai"
"Dendropsophus parviceps"
"Boana pellucens"
"Boana punctata"
"Dendropsophus rhodopeplus"
"Dendropsophus riveroi"
"Dendropsophus rossalleni"
"Dendropsophus sarayacuensis"
"Dendropsophus schubarti"
"Dendropsophus timbeba"
"Dendropsophus triangulum"
"Osteocephalus buckleyi"
"Osteocephalus cabrerai"
"Osteocephalus deridens"
"Osteocephalus heyeri"
"Osteocephalus leoniae"
"Osteocephalus leprieurii"
"Osteocephalus mutabor"
"Dryaderces pearsoni"
"Osteocephalus planiceps"
"Osteocephalus subtilis"
"Osteocephalus taurinus"
"Osteocephalus verruciger"
"Osteocephalus yasuni"
"Trachycephalus coriaceus"
"Callimedusa atelopoides"
"Phyllomedusa bicolor"
"Phyllomedusa camba"
"Phyllomedusa coelestis"
"Agalychnis hulli"
"Pithecopus palliatus"
"Phyllomedusa tarsius"
"Callimedusa tomopterna"
"Phyllomedusa vaillantii"
"Scinax chiquitanus"
